title_id,peak_position,song_key,year,since 2000,cut_two,songwriter_gender,song writer count,count of women,cut,has no women,has no men,artist_gender
new_031,2,nonstop by drake,2018,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m
1044312,4,No Limit by G-Eazy Featuring A$AP Rocky & Cardi B,2018,1,"mixed, majority men","['m', 'm', 'm', 'm', 'f', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
new_016,5,"the middle by zedd, maren morris & grey",2018,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'f', 'm']",7,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
new_041,1,without me by halsey,2018,1,"mixed, majority men","['f', 'm', 'f', 'nb', 'm', 'm', 'm', 'm']",8,2,at least 1 woman,1 or more women in credits,1 or more men,nb
new_020,5,boo'd up by ella mai,2018,1,parity,"['m', 'f', 'f', 'm']",4,2,at least 1 woman,1 or more women in credits,1 or more men,f
new_029,1,girls like you by maroon 5 featuring cardi b,2018,1,"mixed, majority men","['m', 'f', 'm', 'm', 'm', 'f']",6,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
new_045,1,"thank u, next by ariana grande",2018,1,"mixed, majority men","['m', 'f', 'm', 'f', 'm', 'nb', 'f']",7,3,at least 1 woman,1 or more women in credits,1 or more men,f
new_030,1,in my feelings by drake,2018,1,"mixed, majority men","['m', 'm', 'm', 'm', 'f', 'm', 'm', 'f', 'm', 'm', 'm', 'm', 'm', 'f']",14,3,at least 1 woman,1 or more women in credits,1 or more men,m
new_022,1,nice for what by drake,2018,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'f', 'm', 'f', 'f', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",22,3,at least 1 woman,1 or more women in credits,1 or more men,m
new_028,4,high hopes by panic! at the disco,2018,1,"mixed, majority men","['m', 'm', 'f', 'm', 'f', 'm', 'f', 'm', 'f']",9,4,at least 1 woman,1 or more women in credits,1 or more men,m
1004590,3,Unforgettable by French Montana Featuring Swae Lee,2017,1,only men,"['m', 'm', 'm', 'm', '?', '?']",6,0,no women,only men,1 or more men,m
1023943,1,"I'm The One by DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",10,0,no women,only men,1 or more men,m
1004587,1,That's What I Like by Bruno Mars,2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
1004389,4,I Feel It Coming by The Weeknd Featuring Daft Punk,2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
1016825,4,Feel It Still by Portugal. The Man,2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
1021039,4,Sign Of The Times by Harry Styles,2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
1024087,4,Thunder by Imagine Dragons,2017,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
1015802,3,Something Just Like This by The Chainsmokers & Coldplay,2017,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
1008500,4,iSpy by KYLE Featuring Lil Yachty,2017,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
1045318,1,Rockstar by Post Malone Featuring 21 Savage,2017,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
996420,1,Bad And Boujee by Migos Featuring Lil Uzi Vert,2017,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m;nb
1013252,4,Believer by Imagine Dragons,2017,1,only men,"['m', 'm', 'm', 'nb', 'm', 'm', 'm']",7,0,no women,only men,1 or more men,m
1043971,3,Gucci Gang by Lil Pump,2017,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
1044309,4,Too Good At Goodbyes by Sam Smith,2017,1,only men,"['m', 'm', 'nb', 'm']",4,0,no women,only men,1 or more men,nb
1015347,5,Mask Off by Future,2017,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
1020129,1,Humble. by Kendrick Lamar,2017,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
1022013,4,DNA. by Kendrick Lamar,2017,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
1022802,5,Attention by Charlie Puth,2017,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
1016822,1,Perfect by Ed Sheeran,2017,1,only men,['m'],1,0,no women,only men,1 or more men,m
1032744,3,Mi Gente by J Balvin & Willy William Featuring Beyonce,2017,1,"mixed, majority men","['f', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
1007265,2,I Don't Wanna Live Forever (Fifty Shades Darker) by Zayn / Taylor Swift,2017,1,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
963164,5,Love On The Brain by Rihanna,2017,1,"mixed, majority men","['f', 'm', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
1043748,4,...Ready For It? by Taylor Swift,2017,1,"mixed, majority men","['m', 'f', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
1010807,1,Despacito by Luis Fonsi & Daddy Yankee Featuring Justin Bieber,2017,1,"mixed, majority men","['m', 'm', 'f', 'm', 'm', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m
1024604,3,1-800-273-8255 by Logic Featuring Alessia Cara & Khalid,2017,1,"mixed, majority men","['m', 'm', 'f', 'm', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
1042199,1,Look What You Made Me Do by Taylor Swift,2017,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
1031039,1,Bodak Yellow (Money Moves) by Cardi B,2017,1,"mixed, majority men","['m', 'm', 'm', 'm', 'f']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
1030325,2,Wild Thoughts by DJ Khaled Featuring Rihanna & Bryson Tiller,2017,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'f', 'm', 'm', 'm']",9,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
996558,4,Million Reasons by Lady Gaga,2017,1,"mixed, majority women","['f', 'm', 'f']",3,2,at least 1 woman,1 or more women in credits,1 or more men,f
1010129,1,Shape Of You by Ed Sheeran,2017,1,"mixed, majority men","['m', 'f', 'f', 'm', 'm', 'm']",6,2,at least 1 woman,1 or more women in credits,1 or more men,m
1014082,4,Chained To The Rhythm by Katy Perry Featuring Skip Marley,2017,1,"mixed, majority men","['m', 'f', 'f', 'm', 'm']",5,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
997371,4,Bad Things by Machine Gun Kelly x Camila Cabello,2017,1,"mixed, majority men","['m', 'm', 'm', 'f', 'f', 'm']",6,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
1038176,1,Havana by Camila Cabello Featuring Young Thug,2017,1,"mixed, majority men","['m', 'm', 'f', 'm', 'm', 'm', 'm', 'f', 'm', 'f', 'm']",11,3,at least 1 woman,1 or more women in credits,1 or more men,m;f
994443,1,Starboy by The Weeknd Featuring Daft Punk,2016,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
883251,4,My House by Flo Rida,2016,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
962959,1,Pillowtalk by Zayn,2016,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
951383,2,7 Years by Lukas Graham,2016,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
989971,1,Black Beatles by Rae Sremmurd Featuring Gucci Mane,2016,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
987759,1,Closer by The Chainsmokers Featuring Halsey,2016,1,only men,"['m', 'm', 'm', 'nb', 'm', 'm']",6,0,no women,only men,1 or more men,m;nb
974069,1,Can't Stop The Feeling! by Justin Timberlake,2016,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
996408,4,24K Magic by Bruno Mars,2016,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
963804,1,Panda by Desiigner,2016,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
971257,5,Broccoli by D.R.A.M. Featuring Lil Yachty,2016,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
898453,2,Stressed Out by twenty one pilots,2016,1,only men,['m'],1,0,no women,only men,1 or more men,m
911236,5,Ride by twenty one pilots,2016,1,only men,['m'],1,0,no women,only men,1 or more men,m
922786,4,I Took A Pill In Ibiza by Mike Posner,2016,1,only men,['m'],1,0,no women,only men,1 or more men,m
978882,2,Heathens by twenty one pilots,2016,1,only men,['m'],1,0,no women,only men,1 or more men,m
962957,1,Work by Rihanna Featuring Drake,2016,1,"mixed, majority men","['f', 'm', 'm', 'm', 'm', 'm', 'm']",7,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
988719,4,Let Me Love You by DJ Snake Featuring Justin Bieber,2016,1,"mixed, majority men","['m', 'f', 'm', 'm', 'm', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m
973256,3,This Is What You Came For by Calvin Harris Featuring Rihanna,2016,1,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
959890,1,Cheap Thrills by Sia Featuring Sean Paul,2016,1,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
964241,3,Don't Let Me Down by The Chainsmokers Featuring Daya,2016,1,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
966670,3,No by Meghan Trainor,2016,1,"mixed, majority men","['m', 'm', 'f']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
970470,1,One Dance by Drake Featuring WizKid & Kyla,2016,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
937405,5,Same Old Love by Selena Gomez,2016,1,"mixed, majority men","['m', 'm', 'm', 'm', 'f']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
987016,2,Cold Water by Major Lazer Featuring Justin Bieber & MO,2016,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'f', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
965832,4,Work From Home by Fifth Harmony Featuring Ty Dolla $ign,2016,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'f']",6,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
900143,5,Here by Alessia Cara,2016,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'm', 'm', 'f']",8,1,at least 1 woman,1 or more women in credits,1 or more men,f
993216,5,Juju On That Beat (TZ Anthem) by Zay Hilfigerrr & Zayion McCall,2016,1,"mixed, majority men","['m', 'm', 'm', 'f', 'f', 'm', 'm', 'm']",8,2,at least 1 woman,1 or more women in credits,1 or more men,m
975517,4,Side To Side by Ariana Grande Featuring Nicki Minaj,2016,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm', 'f']",6,2,at least 1 woman,1 or more women in credits,1 or more men,f
859093,2,Sugar by Maroon 5,2015,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
859828,4,Shut Up And Dance by WALK THE MOON,2015,1,only men,"['m', 'm', 'm', 'm', 'm', 'm']",6,0,no women,only men,1 or more men,m
842235,1,Cheerleader by OMI,2015,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
913436,1,Can't Feel My Face by The Weeknd,2015,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
873795,3,Earned It (Fifty Shades Of Grey) by The Weeknd,2015,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
881473,1,See You Again by Wiz Khalifa Featuring Charlie Puth,2015,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
886746,4,679 by Fetty Wap Featuring Remy Boyz,2015,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
912840,1,The Hills by The Weeknd,2015,1,only men,"['m', 'm', 'm', 'm']",4,0,no women,only men,1 or more men,m
922524,3,Drag Me Down by One Direction,2015,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
922654,2,Hotline Bling by Drake,2015,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
936068,1,What Do You Mean? by Justin Bieber,2015,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
953886,1,Love Yourself by Justin Bieber,2015,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
868296,2,Trap Queen by Fetty Wap,2015,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
879308,3,Watch Me by Silento,2015,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
883076,4,Stitches by Shawn Mendes,2015,1,only men,"['nb', 'm', 'm']",3,0,no women,only men,1 or more men,m
881155,5,Want To Want Me by Jason Derulo,2015,1,"mixed, majority men","['m', 'f', 'm', 'm', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m
866105,1,Bad Blood by Taylor Swift Featuring Kendrick Lamar,2015,1,"mixed, majority men","['m', 'f', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
866460,5,Wildest Dreams by Taylor Swift,2015,1,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
849905,2,Thinking Out Loud by Ed Sheeran,2015,1,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,m
948400,1,Hello by Adele,2015,1,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
880736,4,Lean On by Major Lazer & DJ Snake Featuring MO,2015,1,"mixed, majority men","['m', 'm', 'f', 'm', 'x']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
948401,1,Sorry by Justin Bieber,2015,1,"mixed, majority men","['m', 'm', 'f', 'nb', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,m
874499,3,Love Me Like You Do by Ellie Goulding,2015,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm']",5,1,at least 1 woman,1 or more women in credits,1 or more men,f
875779,4,FourFiveSeconds by Rihanna & Kanye West & Paul McCartney,2015,1,"mixed, majority men","['m', 'm', 'm', 'm', 'm', 'm', 'm', 'f', 'm']",9,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
916568,5,Good For You by Selena Gomez Featuring A$AP Rocky,2015,1,"mixed, majority men","['m', 'm', 'm', 'f', 'nb', 'm', 'f']",7,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
868081,1,Uptown Funk! by Mark Ronson Featuring Bruno Mars,2014,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",11,0,no women,only men,1 or more men,m
793857,3,Talk Dirty by Jason Derulo Featuring 2 Chainz,2014,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
840199,5,Wiggle by Jason Derulo Featuring Snoop Dogg,2014,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",8,0,no women,only men,1 or more men,m
807317,1,Rude by MAGIC!,2014,1,only men,"['m', 'm', 'm', 'm', 'm']",5,0,no women,only men,1 or more men,m
798141,4,Turn Down For What by DJ Snake & Lil Jon,2014,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
851362,4,Break Free by Ariana Grande Featuring Zedd,2014,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m;f
857676,3,Animals by Maroon 5,2014,1,only men,"['m', 'm', 'm']",3,0,no women,only men,1 or more men,m
820210,2,Stay With Me by Sam Smith,2014,1,only men,"['m', 'm', 'nb', 'm', 'm']",5,0,no women,only men,1 or more men,nb
790976,1,All Of Me by John Legend,2014,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
815529,4,Am I Wrong by Nico & Vinz,2014,1,only men,"['m', 'm']",2,0,no women,only men,1 or more men,m
754266,5,Let Her Go by Passenger,2014,1,only men,['m'],1,0,no women,only men,1 or more men,m
772146,5,Pompeii by Bastille,2014,1,only men,['m'],1,0,no women,only men,1 or more men,m
784940,1,Happy by Pharrell Williams,2014,1,only men,['m'],1,0,no women,only men,1 or more men,m
810203,2,Take Me To Church by Hozier,2014,1,only men,['m'],1,0,no women,only men,1 or more men,m
848240,5,I'm Not The Only One by Sam Smith,2014,1,only men,"['nb', 'm']",2,0,no women,only men,1 or more men,nb
814925,3,Habits (Stay High) by Tove Lo,2014,1,"mixed, majority men","['f', 'm', 'm', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
807510,5,Let It Go by Idina Menzel,2014,1,parity,"['f', 'm']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
856892,1,Shake It Off by Taylor Swift,2014,1,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
866075,1,Blank Space by Taylor Swift,2014,1,"mixed, majority men","['m', 'f', 'm']",3,1,at least 1 woman,1 or more women in credits,1 or more men,f
848775,1,All About That Bass by Meghan Trainor,2014,1,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
863510,4,Lips Are Movin by Meghan Trainor,2014,1,parity,"['m', 'f']",2,1,at least 1 woman,1 or more women in credits,1 or more men,f
809122,2,Drunk In Love by Beyonce Featuring Jay Z,2014,1,"mixed, majority men","['m', 'm', 'f', 'm', 'm', 'm', 'm', 'm']",8,1,at least 1 woman,1 or more women in credits,1 or more men,m;f
855172,2,Anaconda by Nicki Minaj,2014,1,"mixed, majority men","['m', 'm', 'f', 'm', 'm', 'm']",6,1,at least 1 woman,1 or more women in credits,1 or more men,f
854518,3,"Bang Bang by Jessie J, Ariana Grande & Nicki Minaj",2014,1,"mixed, majority men","['m', 'm', 'f', 'm']",4,1,at least 1 woman,1 or more women in credits,1 or more men,f
842649,2,Problem by Ariana Grande Featuring Iggy Azalea,2014,1,"mixed, majority men","['m', 'm', 'm', 'f', 'f']",5,2,at least 1 woman,1 or more women in credits,1 or more men,f
797284,1,Dark Horse by Katy Perry Featuring Juicy J,2014,1,"mixed, majority men","['m', 'm', 'm', 'f', 'm', 'f']",6,2,at least 1 woman,1 or more women in credits,1 or more men,m;f
816327,1,Fancy by Iggy Azalea Featuring Charli XCX,2014,1,"mixed, majority men","['x', 'm', 'x', 'm', 'm', 'f', 'f', 'm']",8,2,at least 1 woman,1 or more women in credits,1 or more men,f
842485,3,Black Widow by Iggy Azalea Featuring Rita Ora,2014,1,parity,"['m', 'm', 'f', 'm', 'f', 'f']",6,3,at least 1 woman,1 or more women in credits,1 or more men,f
793565,3,Berzerk by Eminem,2013,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",11,0,no women,only men,1 or more men,m
787380,4,Holy Grail by Jay Z Featuring Justin Timberlake,2013,1,only men,"['m', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'm']",9,0,no women,only men,1 or more men,m
